Year,Name,State,Source,Percent
1996,Idaho,ID,Hydro,94.27557849
1996,Idaho,ID,Natural Gas,1.191286638
1996,Idaho,ID,Petroleum,0.00911297
1996,Idaho,ID,Biomass,3.632128983
1996,Idaho,ID,Total Renewable,97.90770747
1997,California,CA,Coal,1.349538459
1997,California,CA,Geothermal,7.359010408
1997,California,CA,Hydro,23.75874849
1997,California,CA,Natural Gas,41.08972929
1997,California,CA,Nuclear,17.65772145
1997,California,CA,Petroleum,1.210776111
1997,California,CA,Solar,0.295696245
1997,California,CA,Wind,1.815348182
1997,California,CA,Biomass,3.137090537
1997,California,CA,Total Renewable,36.36589387
1997,Nevada,NV,Coal,56.41785912
1997,Nevada,NV,Geothermal,5.904221745
1997,Nevada,NV,Hydro,9.57021214
1997,Nevada,NV,Natural Gas,27.95926178
1997,Nevada,NV,Petroleum,0.118176846
1997,Nevada,NV,Total Renewable,15.47443389
1997,Hawaii,HI,Coal,15.27049342
1997,Hawaii,HI,Geothermal,2.379597773
1997,Hawaii,HI,Hydro,1.118378953
1997,Hawaii,HI,Petroleum,74.56318686
1997,Hawaii,HI,Wind,0.155455935
1997,Hawaii,HI,Biomass,5.878854531
1997,Hawaii,HI,Total Renewable,9.532287192
1997,Utah,UT,Coal,93.75375732
1997,Utah,UT,Geothermal,0.485471799
1997,Utah,UT,Hydro,3.872300042
1997,Utah,UT,Natural Gas,0.943662133
1997,Utah,UT,Petroleum,0.135246351
1997,Utah,UT,Total Renewable,4.357771841
1997,US_TOTAL,US_TOTAL,Coal,52.83289559
1997,US_TOTAL,US_TOTAL,Geothermal,0.421688875
1997,US_TOTAL,US_TOTAL,Hydro,10.20720818
1997,US_TOTAL,US_TOTAL,Natural Gas,13.72780697
1997,US_TOTAL,US_TOTAL,Nuclear,18.00152226
1997,US_TOTAL,US_TOTAL,Petroleum,2.650352431
1997,US_TOTAL,US_TOTAL,Solar,0.014637537
1997,US_TOTAL,US_TOTAL,Wind,0.094154433
1997,US_TOTAL,US_TOTAL,Biomass,1.679685572
1997,US_TOTAL,US_TOTAL,Total Renewable,12.4173746
1997,District of Columbia,DC,Petroleum,100
1997,Connecticut,CT,Coal,23.53215952
1997,Connecticut,CT,Hydro,2.527370535
1997,Connecticut,CT,Natural Gas,14.68439652
1997,Connecticut,CT,Nuclear,-0.705668763
1997,Connecticut,CT,Petroleum,48.14170837
1997,Connecticut,CT,Biomass,11.8618516
1997,Connecticut,CT,Total Renewable,14.38922213
1997,Massachusetts,MA,Coal,27.85803319
1997,Massachusetts,MA,Hydro,2.294405592
1997,Massachusetts,MA,Natural Gas,30.30372646
1997,Massachusetts,MA,Nuclear,9.586121556
1997,Massachusetts,MA,Petroleum,26.27005634
1997,Massachusetts,MA,Biomass,4.773333356
1997,Massachusetts,MA,Total Renewable,7.067738948
1997,Maine,ME,Coal,5.924697046
1997,Maine,ME,Hydro,35.30230981
1997,Maine,ME,Natural Gas,0.033348153
1997,Maine,ME,Petroleum,24.0502212
1997,Maine,ME,Biomass,34.64033059
1997,Maine,ME,Total Renewable,69.9426404
1997,Delaware,DE,Coal,55.38953581
1997,Delaware,DE,Natural Gas,25.31981749
1997,Delaware,DE,Petroleum,16.829052
1997,Florida,FL,Coal,42.16093479
1997,Florida,FL,Hydro,0.143408209
1997,Florida,FL,Natural Gas,23.70068153
1997,Florida,FL,Nuclear,13.65120564
1997,Florida,FL,Petroleum,15.54840329
1997,Florida,FL,Biomass,3.538265317
1997,Florida,FL,Total Renewable,3.681673526
1997,Alaska,AK,Coal,7.192737691
1997,Alaska,AK,Hydro,17.85508234
1997,Alaska,AK,Natural Gas,60.24088007
1997,Alaska,AK,Petroleum,13.93842934
1997,Alaska,AK,Biomass,0.772870552
1997,Alaska,AK,Total Renewable,18.6279529
1997,Mississippi,MS,Coal,37.25333852
1997,Mississippi,MS,Natural Gas,17.97599581
1997,Mississippi,MS,Nuclear,32.1048054
1997,Mississippi,MS,Petroleum,7.851253804
1997,Mississippi,MS,Biomass,4.814606464
1997,Mississippi,MS,Total Renewable,4.814606464
1997,New Hampshire,NH,Coal,25.67485986
1997,New Hampshire,NH,Hydro,10.21138683
1997,New Hampshire,NH,Natural Gas,0.29529812
1997,New Hampshire,NH,Nuclear,50.24770748
1997,New Hampshire,NH,Petroleum,6.736819754
1997,New Hampshire,NH,Biomass,6.833927962
1997,New Hampshire,NH,Total Renewable,17.04531479
1997,New York,NY,Coal,17.08337177
1997,New York,NY,Hydro,21.74084834
1997,New York,NY,Natural Gas,32.86258214
1997,New York,NY,Nuclear,20.99642972
1997,New York,NY,Petroleum,6.098328126
1997,New York,NY,Biomass,1.91838343
1997,New York,NY,Total Renewable,23.65923177
1997,Virginia,VA,Coal,49.85735164
1997,Virginia,VA,Hydro,1.489120669
1997,Virginia,VA,Natural Gas,2.743982829
1997,Virginia,VA,Nuclear,39.52992333
1997,Virginia,VA,Petroleum,4.042954822
1997,Virginia,VA,Biomass,3.59729692
1997,Virginia,VA,Total Renewable,5.086417589
1997,Maryland,MD,Coal,59.13608414
1997,Maryland,MD,Hydro,3.400692687
1997,Maryland,MD,Natural Gas,3.02432831
1997,Maryland,MD,Nuclear,28.28881105
1997,Maryland,MD,Petroleum,3.350668489
1997,Maryland,MD,Biomass,1.591820705
1997,Maryland,MD,Total Renewable,4.992513391
1997,Louisiana,LA,Coal,25.36428914
1997,Louisiana,LA,Hydro,1.250833674
1997,Louisiana,LA,Natural Gas,48.99270351
1997,Louisiana,LA,Nuclear,16.31337838
1997,Louisiana,LA,Petroleum,2.760321961
1997,Louisiana,LA,Biomass,3.789794414
1997,Louisiana,LA,Total Renewable,5.040628088
1997,Minnesota,MN,Coal,66.14595252
1997,Minnesota,MN,Hydro,2.392899956
1997,Minnesota,MN,Natural Gas,1.787138594
1997,Minnesota,MN,Nuclear,25.02104114
1997,Minnesota,MN,Petroleum,1.936589471
1997,Minnesota,MN,Wind,0.124777132
1997,Minnesota,MN,Biomass,2.59160119
1997,Minnesota,MN,Total Renewable,5.109278279
1997,New Jersey,NJ,Coal,21.30987255
1997,New Jersey,NJ,Hydro,0.043995797
1997,New Jersey,NJ,Natural Gas,40.68355162
1997,New Jersey,NJ,Nuclear,33.30775713
1997,New Jersey,NJ,Petroleum,1.839352906
1997,New Jersey,NJ,Biomass,2.809581059
1997,New Jersey,NJ,Total Renewable,2.853576856
1997,Montana,MT,Coal,51.12830171
1997,Montana,MT,Hydro,46.89725863
1997,Montana,MT,Natural Gas,0.170042648
1997,Montana,MT,Petroleum,1.527382463
1997,Montana,MT,Biomass,0.169059682
1997,Montana,MT,Total Renewable,47.06631831
1997,Pennsylvania,PA,Coal,59.7036042
1997,Pennsylvania,PA,Hydro,1.162554441
1997,Pennsylvania,PA,Natural Gas,1.372304411
1997,Pennsylvania,PA,Nuclear,34.97026241
1997,Pennsylvania,PA,Petroleum,1.398255083
1997,Pennsylvania,PA,Biomass,1.31336607
1997,Pennsylvania,PA,Total Renewable,2.475920511
1997,Rhode Island,RI,Hydro,0.097398643
1997,Rhode Island,RI,Natural Gas,97.39091229
1997,Rhode Island,RI,Petroleum,1.155060481
1997,Rhode Island,RI,Biomass,1.356628588
1997,Rhode Island,RI,Total Renewable,1.454027231
1997,Georgia,GA,Coal,62.41577055
1997,Georgia,GA,Hydro,3.976446835
1997,Georgia,GA,Natural Gas,1.129939303
1997,Georgia,GA,Nuclear,28.25944091
1997,Georgia,GA,Petroleum,0.865189047
1997,Georgia,GA,Biomass,3.17322611
1997,Georgia,GA,Total Renewable,7.149672944
1997,Wisconsin,WI,Coal,81.64406284
1997,Wisconsin,WI,Hydro,4.829993024
1997,Wisconsin,WI,Natural Gas,2.770361727
1997,Wisconsin,WI,Nuclear,7.616350392
1997,Wisconsin,WI,Petroleum,0.798904843
1997,Wisconsin,WI,Biomass,2.340327174
1997,Wisconsin,WI,Total Renewable,7.170320198
1997,Michigan,MI,Coal,63.04980037
1997,Michigan,MI,Hydro,1.600871132
1997,Michigan,MI,Natural Gas,12.51586146
1997,Michigan,MI,Nuclear,20.48579276
1997,Michigan,MI,Petroleum,0.708280475
1997,Michigan,MI,Biomass,2.495051942
1997,Michigan,MI,Total Renewable,4.095923074
1997,Indiana,IN,Coal,95.92322099
1997,Indiana,IN,Hydro,0.489495642
1997,Indiana,IN,Natural Gas,1.074795387
1997,Indiana,IN,Petroleum,0.665174122
1997,Indiana,IN,Biomass,0.10812968
1997,Indiana,IN,Total Renewable,0.597625322
1997,Texas,TX,Coal,41.17843238
1997,Texas,TX,Hydro,0.532454986
1997,Texas,TX,Natural Gas,45.04786773
1997,Texas,TX,Nuclear,11.10778468
1997,Texas,TX,Petroleum,0.453091764
1997,Texas,TX,Solar,6.30E-05
1997,Texas,TX,Wind,0.024100297
1997,Texas,TX,Biomass,0.434306056
1997,Texas,TX,Total Renewable,0.990924374
1997,South Carolina,SC,Coal,39.0636306
1997,South Carolina,SC,Hydro,3.659809568
1997,South Carolina,SC,Natural Gas,0.359665947
1997,South Carolina,SC,Nuclear,55.56921088
1997,South Carolina,SC,Petroleum,0.450344854
1997,South Carolina,SC,Biomass,1.947540296
1997,South Carolina,SC,Total Renewable,5.607349864
1997,North Carolina,NC,Coal,64.13458631
1997,North Carolina,NC,Hydro,4.871119225
1997,North Carolina,NC,Natural Gas,0.606033062
1997,North Carolina,NC,Nuclear,28.09919164
1997,North Carolina,NC,Petroleum,0.42989769
1997,North Carolina,NC,Biomass,1.435034818
1997,North Carolina,NC,Total Renewable,6.306154043
1997,Illinois,IL,Coal,57.80732756
1997,Illinois,IL,Hydro,0.071905762
1997,Illinois,IL,Natural Gas,3.168994843
1997,Illinois,IL,Nuclear,37.78934986
1997,Illinois,IL,Petroleum,0.390645994
1997,Illinois,IL,Biomass,0.504559065
1997,Illinois,IL,Total Renewable,0.576464827
1997,North Dakota,ND,Coal,88.40084062
1997,North Dakota,ND,Hydro,11.11989129
1997,North Dakota,ND,Natural Gas,0.001309769
1997,North Dakota,ND,Petroleum,0.315640817
1997,North Dakota,ND,Biomass,0.013864788
1997,North Dakota,ND,Total Renewable,11.13375607
1997,Kansas,KS,Coal,71.82932887
1997,Kansas,KS,Hydro,0.036608441
1997,Kansas,KS,Natural Gas,5.60825962
1997,Kansas,KS,Nuclear,22.23368718
1997,Kansas,KS,Petroleum,0.292115893
1997,Kansas,KS,Total Renewable,0.036608441
1997,Iowa,IA,Coal,84.22958169
1997,Iowa,IA,Hydro,2.272637182
1997,Iowa,IA,Natural Gas,1.235754091
1997,Iowa,IA,Nuclear,11.71438502
1997,Iowa,IA,Petroleum,0.25464342
1997,Iowa,IA,Wind,0.000333155
1997,Iowa,IA,Biomass,0.292665449
1997,Iowa,IA,Total Renewable,2.565635787
1997,West Virginia,WV,Coal,98.16085584
1997,West Virginia,WV,Hydro,1.244163632
1997,West Virginia,WV,Natural Gas,0.236806139
1997,West Virginia,WV,Petroleum,0.207145555
1997,West Virginia,WV,Total Renewable,1.244163632
1997,Ohio,OH,Coal,87.83301088
1997,Ohio,OH,Hydro,0.355271736
1997,Ohio,OH,Natural Gas,0.32835929
1997,Ohio,OH,Nuclear,10.73502978
1997,Ohio,OH,Petroleum,0.205801717
1997,Ohio,OH,Biomass,0.409646984
1997,Ohio,OH,Total Renewable,0.764918741
1997,Tennessee,TN,Coal,62.5091943
1997,Tennessee,TN,Hydro,11.40123296
1997,Tennessee,TN,Natural Gas,0.368321453
1997,Tennessee,TN,Nuclear,25.45910242
1997,Tennessee,TN,Petroleum,0.204112888
1997,Tennessee,TN,Biomass,0.614875484
1997,Tennessee,TN,Total Renewable,12.01610844
1997,Alabama,AL,Coal,60.31613805
1997,Alabama,AL,Hydro,9.63728648
1997,Alabama,AL,Natural Gas,1.764745563
1997,Alabama,AL,Nuclear,24.73824084
1997,Alabama,AL,Petroleum,0.198603286
1997,Alabama,AL,Biomass,2.797676726
1997,Alabama,AL,Total Renewable,12.43496321
1997,Vermont,VT,Hydro,18.79121309
1997,Vermont,VT,Natural Gas,0.001637169
1997,Vermont,VT,Nuclear,75.11376563
1997,Vermont,VT,Petroleum,0.197270047
1997,Vermont,VT,Biomass,5.896114065
1997,Vermont,VT,Total Renewable,24.68732715
1997,Missouri,MO,Coal,84.27455949
1997,Missouri,MO,Hydro,2.23233232
1997,Missouri,MO,Natural Gas,0.838412376
1997,Missouri,MO,Nuclear,12.54599825
1997,Missouri,MO,Petroleum,0.19547964
1997,Missouri,MO,Biomass,0.074318187
1997,Missouri,MO,Total Renewable,2.306650507
1997,Washington,WA,Coal,5.724014085
1997,Washington,WA,Hydro,85.29748666
1997,Washington,WA,Natural Gas,2.42508307
1997,Washington,WA,Nuclear,5.112855953
1997,Washington,WA,Petroleum,0.187174465
1997,Washington,WA,Biomass,1.015521105
1997,Washington,WA,Total Renewable,86.31300776
1997,Arkansas,AR,Coal,50.47256691
1997,Arkansas,AR,Hydro,7.779207675
1997,Arkansas,AR,Natural Gas,6.635859945
1997,Arkansas,AR,Nuclear,31.43842712
1997,Arkansas,AR,Petroleum,0.163525366
1997,Arkansas,AR,Biomass,3.509826613
1997,Arkansas,AR,Total Renewable,11.28903429
1997,Wyoming,WY,Coal,95.38809659
1997,Wyoming,WY,Hydro,3.334285448
1997,Wyoming,WY,Natural Gas,0.931094127
1997,Wyoming,WY,Petroleum,0.153300342
1997,Wyoming,WY,Total Renewable,3.334285448
1997,Kentucky,KY,Coal,95.96300161
1997,Kentucky,KY,Hydro,3.691335226
1997,Kentucky,KY,Natural Gas,0.193134164
1997,Kentucky,KY,Petroleum,0.137186989
1997,Kentucky,KY,Biomass,0.01534201
1997,Kentucky,KY,Total Renewable,3.706677236
1997,Nebraska,NE,Coal,60.62946015
1997,Nebraska,NE,Hydro,5.878601371
1997,Nebraska,NE,Natural Gas,0.742729154
1997,Nebraska,NE,Nuclear,32.58030163
1997,Nebraska,NE,Petroleum,0.109173287
1997,Nebraska,NE,Biomass,0.059734404
1997,Nebraska,NE,Total Renewable,5.938335775
1997,Arizona,AZ,Coal,43.74089504
1997,Arizona,AZ,Hydro,15.28621938
1997,Arizona,AZ,Natural Gas,3.151035456
1997,Arizona,AZ,Nuclear,37.18886853
1997,Arizona,AZ,Petroleum,0.083324876
1997,Arizona,AZ,Biomass,0.102974683
1997,Arizona,AZ,Total Renewable,15.38919406
1997,Idaho,ID,Coal,0.176162566
1997,Idaho,ID,Hydro,94.14085308
1997,Idaho,ID,Natural Gas,2.007747766
1997,Idaho,ID,Petroleum,0.075347953
1997,Idaho,ID,Biomass,3.02287958
1997,Idaho,ID,Total Renewable,97.16373266
1997,New Mexico,NM,Coal,86.06685125
1997,New Mexico,NM,Hydro,0.82260207
1997,New Mexico,NM,Natural Gas,13.01770557
1997,New Mexico,NM,Petroleum,0.073096876
1997,New Mexico,NM,Biomass,0.01974423
1997,New Mexico,NM,Total Renewable,0.8423463
1997,South Dakota,SD,Coal,26.62008702
1997,South Dakota,SD,Hydro,72.39053196
1997,South Dakota,SD,Natural Gas,0.936880924
1997,South Dakota,SD,Petroleum,0.052500096
1997,South Dakota,SD,Total Renewable,72.39053196
1997,Oklahoma,OK,Coal,68.16140413
1997,Oklahoma,OK,Hydro,5.525891478
1997,Oklahoma,OK,Natural Gas,25.88214088
1997,Oklahoma,OK,Petroleum,0.050681015
1997,Oklahoma,OK,Biomass,0.437233468
1997,Oklahoma,OK,Total Renewable,5.963124946
1997,Colorado,CO,Coal,85.68232114
1997,Colorado,CO,Hydro,5.397642844
1997,Colorado,CO,Natural Gas,8.692745427
1997,Colorado,CO,Petroleum,0.041136946
1997,Colorado,CO,Biomass,0.086492521
1997,Colorado,CO,Total Renewable,5.484135365
1997,Oregon,OR,Coal,2.89941662
1997,Oregon,OR,Hydro,89.10733997
1997,Oregon,OR,Natural Gas,6.863715149
1997,Oregon,OR,Petroleum,0.025522365
1997,Oregon,OR,Biomass,1.104005899
1997,Oregon,OR,Total Renewable,90.21134587
1998,California,CA,Coal,1.13874576
1998,California,CA,Geothermal,6.771960016
1998,California,CA,Hydro,26.13291957
1998,California,CA,Natural Gas,39.6264305
1998,California,CA,Nuclear,18.2458213
1998,California,CA,Petroleum,1.167227721
1998,California,CA,Solar,0.264945743
1998,California,CA,Wind,1.454566841
1998,California,CA,Biomass,2.926514419
1998,California,CA,Total Renewable,37.55090659
1998,Nevada,NV,Coal,56.0580456
1998,Nevada,NV,Geothermal,5.020964593
1998,Nevada,NV,Hydro,10.34289752
1998,Nevada,NV,Natural Gas,28.38885891
1998,Nevada,NV,Petroleum,0.168330855
1998,Nevada,NV,Total Renewable,15.36386211
1998,Hawaii,HI,Coal,14.02871037
1998,Hawaii,HI,Geothermal,2.317961471
1998,Hawaii,HI,Hydro,1.185686622
1998,Hawaii,HI,Petroleum,76.75992429
1998,Hawaii,HI,Wind,0.188510417
1998,Hawaii,HI,Biomass,4.928255366
1998,Hawaii,HI,Total Renewable,8.620413876
1998,Utah,UT,Coal,93.53180678
1998,Utah,UT,Geothermal,0.445711733
1998,Utah,UT,Hydro,3.66108398
1998,Utah,UT,Natural Gas,1.471040586
1998,Utah,UT,Petroleum,0.097319915
1998,Utah,UT,Total Renewable,4.106795714
1998,US_TOTAL,US_TOTAL,Coal,51.75035273
1998,US_TOTAL,US_TOTAL,Geothermal,0.40808597
1998,US_TOTAL,US_TOTAL,Hydro,8.93119529
1998,US_TOTAL,US_TOTAL,Natural Gas,14.67441275
1998,US_TOTAL,US_TOTAL,Nuclear,18.60903632
1998,US_TOTAL,US_TOTAL,Petroleum,3.557725414
1998,US_TOTAL,US_TOTAL,Solar,0.013879337
1998,US_TOTAL,US_TOTAL,Wind,0.08357594
1998,US_TOTAL,US_TOTAL,Biomass,1.623798915
1998,US_TOTAL,US_TOTAL,Total Renewable,11.06053545
1998,District of Columbia,DC,Petroleum,100
1998,Connecticut,CT,Coal,15.31751378
1998,Connecticut,CT,Hydro,2.276541564
1998,Connecticut,CT,Natural Gas,11.46417956
1998,Connecticut,CT,Nuclear,16.46905679
1998,Connecticut,CT,Petroleum,44.00419227
1998,Connecticut,CT,Biomass,10.46685035
1998,Connecticut,CT,Total Renewable,12.74339192
1998,Massachusetts,MA,Coal,24.51591835
1998,Massachusetts,MA,Hydro,2.254070694
1998,Massachusetts,MA,Natural Gas,25.43981632
1998,Massachusetts,MA,Nuclear,12.4736492
1998,Massachusetts,MA,Petroleum,31.81527049
1998,Massachusetts,MA,Biomass,4.498536192
1998,Massachusetts,MA,Total Renewable,6.752606886
1998,Maine,ME,Coal,5.347133051
1998,Maine,ME,Hydro,33.7713255
1998,Maine,ME,Natural Gas,0.03061804
1998,Maine,ME,Petroleum,28.5837716
1998,Maine,ME,Biomass,32.22222899
1998,Maine,ME,Total Renewable,65.99355449
1998,Delaware,DE,Coal,56.62287266
1998,Delaware,DE,Natural Gas,18.5106366
1998,Delaware,DE,Petroleum,22.08618144
1998,Florida,FL,Coal,37.06154938
1998,Florida,FL,Hydro,0.104680721
1998,Florida,FL,Natural Gas,20.52597009
1998,Florida,FL,Nuclear,16.40857657
1998,Florida,FL,Petroleum,21.89625631
1998,Florida,FL,Biomass,2.883172994
1998,Florida,FL,Total Renewable,2.987853714
1998,Mississippi,MS,Coal,34.2338453
1998,Mississippi,MS,Natural Gas,19.11407276
1998,Mississippi,MS,Nuclear,26.7096197
1998,Mississippi,MS,Petroleum,15.76684347
1998,Mississippi,MS,Biomass,4.175618767
1998,Mississippi,MS,Total Renewable,4.175618767
1998,Alaska,AK,Coal,9.000290795
1998,Alaska,AK,Hydro,19.10038781
1998,Alaska,AK,Natural Gas,57.52245942
1998,Alaska,AK,Petroleum,14.35047595
1998,Alaska,AK,Biomass,0.026386016
1998,Alaska,AK,Total Renewable,19.12677383
1998,New York,NY,Coal,17.44043458
1998,New York,NY,Hydro,20.23686367
1998,New York,NY,Natural Gas,29.31840863
1998,New York,NY,Nuclear,21.61604716
1998,New York,NY,Petroleum,10.28610238
1998,New York,NY,Biomass,1.840334962
1998,New York,NY,Total Renewable,22.07719863
1998,New Hampshire,NH,Coal,21.83539746
1998,New Hampshire,NH,Hydro,9.924560812
1998,New Hampshire,NH,Natural Gas,0.144876704
1998,New Hampshire,NH,Nuclear,52.12940289
1998,New Hampshire,NH,Petroleum,9.036405516
1998,New Hampshire,NH,Biomass,6.929356618
1998,New Hampshire,NH,Total Renewable,16.85391743
1998,Maryland,MD,Coal,57.83412072
1998,Maryland,MD,Hydro,3.434616738
1998,Maryland,MD,Natural Gas,3.929866606
1998,Maryland,MD,Nuclear,26.31748075
1998,Maryland,MD,Petroleum,6.819633271
1998,Maryland,MD,Biomass,1.501772342
1998,Maryland,MD,Total Renewable,4.93638908
1998,Virginia,VA,Coal,48.30475899
1998,Virginia,VA,Hydro,1.777430708
1998,Virginia,VA,Natural Gas,5.868113463
1998,Virginia,VA,Nuclear,37.72106733
1998,Virginia,VA,Petroleum,4.052737861
1998,Virginia,VA,Biomass,3.599145694
1998,Virginia,VA,Total Renewable,5.376576402
1998,Louisiana,LA,Coal,23.18109535
1998,Louisiana,LA,Hydro,1.185544303
1998,Louisiana,LA,Natural Gas,50.16831326
1998,Louisiana,LA,Nuclear,18.32432295
1998,Louisiana,LA,Petroleum,2.558344155
1998,Louisiana,LA,Biomass,3.203486332
1998,Louisiana,LA,Total Renewable,4.389030634
1998,Pennsylvania,PA,Coal,60.87464351
1998,Pennsylvania,PA,Hydro,1.245532242
1998,Pennsylvania,PA,Natural Gas,2.034617979
1998,Pennsylvania,PA,Nuclear,31.98323055
1998,Pennsylvania,PA,Petroleum,2.357180406
1998,Pennsylvania,PA,Biomass,1.394016339
1998,Pennsylvania,PA,Total Renewable,2.639548581
1998,Montana,MT,Coal,58.97568695
1998,Montana,MT,Hydro,39.06443305
1998,Montana,MT,Natural Gas,0.195976756
1998,Montana,MT,Petroleum,1.499378894
1998,Montana,MT,Biomass,0.15512367
1998,Montana,MT,Total Renewable,39.21955672
1998,Minnesota,MN,Coal,66.23961833
1998,Minnesota,MN,Hydro,1.988097981
1998,Minnesota,MN,Natural Gas,3.32382681
1998,Minnesota,MN,Nuclear,24.24950859
1998,Minnesota,MN,Petroleum,1.389629556
1998,Minnesota,MN,Wind,0.305827587
1998,Minnesota,MN,Biomass,2.503491145
1998,Minnesota,MN,Total Renewable,4.797416714
1998,Georgia,GA,Coal,61.4600887
1998,Georgia,GA,Hydro,4.53898091
1998,Georgia,GA,Natural Gas,2.855562065
1998,Georgia,GA,Nuclear,27.21071156
1998,Georgia,GA,Petroleum,1.362418062
1998,Georgia,GA,Biomass,2.716196096
1998,Georgia,GA,Total Renewable,7.255177006
1998,New Jersey,NJ,Coal,14.19525065
1998,New Jersey,NJ,Hydro,0.038378961
1998,New Jersey,NJ,Natural Gas,30.60072469
1998,New Jersey,NJ,Nuclear,50.37751845
1998,New Jersey,NJ,Petroleum,1.355189523
1998,New Jersey,NJ,Biomass,2.433855569
1998,New Jersey,NJ,Total Renewable,2.47223453
1998,Michigan,MI,Coal,70.13782324
1998,Michigan,MI,Hydro,1.390479932
1998,Michigan,MI,Natural Gas,13.02300894
1998,Michigan,MI,Nuclear,12.43479006
1998,Michigan,MI,Petroleum,1.166094137
1998,Michigan,MI,Biomass,2.748928779
1998,Michigan,MI,Total Renewable,4.139408711
1998,Rhode Island,RI,Hydro,0.113049548
1998,Rhode Island,RI,Natural Gas,97.41824593
1998,Rhode Island,RI,Petroleum,1.020338625
1998,Rhode Island,RI,Biomass,1.448365896
1998,Rhode Island,RI,Total Renewable,1.561415444
1998,Indiana,IN,Coal,95.18740393
1998,Indiana,IN,Hydro,0.407475769
1998,Indiana,IN,Natural Gas,1.768219149
1998,Indiana,IN,Petroleum,0.916903905
1998,Indiana,IN,Biomass,0.105651987
1998,Indiana,IN,Total Renewable,0.513127756
1998,Wisconsin,WI,Coal,72.67645714
1998,Wisconsin,WI,Hydro,3.095666125
1998,Wisconsin,WI,Natural Gas,4.401041741
1998,Wisconsin,WI,Nuclear,16.64765576
1998,Wisconsin,WI,Petroleum,0.870712788
1998,Wisconsin,WI,Biomass,2.308466438
1998,Wisconsin,WI,Total Renewable,5.404132564
1998,Vermont,VT,Hydro,24.14026089
1998,Vermont,VT,Natural Gas,0.016719578
1998,Vermont,VT,Nuclear,67.88302441
1998,Vermont,VT,Petroleum,0.855084116
1998,Vermont,VT,Biomass,7.104911007
1998,Vermont,VT,Total Renewable,31.24517189
1998,Tennessee,TN,Coal,58.15393054
