,Year,State,Source,Percentage
570,1990,PA,Percentage Coal,60.74202473041862
571,1990,PA,Percentage Geothermal,0.0
572,1990,PA,Percentage Hydro,1.6337193415058664
573,1990,PA,Percentage Natural Gas,1.6136138100710333
574,1990,PA,Percentage Nuclear,32.903975372608706
575,1990,PA,Percentage Other,0.00041680116143579595
576,1990,PA,Percentage Other Biomass,0.17088221278324492
577,1990,PA,Percentage Other Gases,0.4792097331543874
578,1990,PA,Percentage Petroleum,2.650287125038885
579,1990,PA,Percentage Solar,0.0
580,1990,PA,Percentage Total,100.0
581,1990,PA,Percentage Wind,0.0
582,1990,PA,Percentage Wood Fuels,0.30651568799998313
583,1990,PA,Percentage Total Renewable,2.1111172422890947
584,1990,PA,Percentage Renewable Including Nuclear,35.0150926148978
585,1990,RI,Percentage Coal,0.0
586,1990,RI,Percentage Geothermal,0.0
587,1990,RI,Percentage Hydro,0.8982079189680272
588,1990,RI,Percentage Natural Gas,79.19536970476358
589,1990,RI,Percentage Nuclear,0.0
590,1990,RI,Percentage Other,0.0
591,1990,RI,Percentage Other Biomass,3.1387607512218736
592,1990,RI,Percentage Other Gases,0.0
593,1990,RI,Percentage Petroleum,16.76766162504651
594,1990,RI,Percentage Solar,0.0
595,1990,RI,Percentage Total,100.0
596,1990,RI,Percentage Wind,0.0
597,1990,RI,Percentage Wood Fuels,0.0
598,1990,RI,Percentage Total Renewable,4.036968670189901
599,1990,RI,Percentage Renewable Including Nuclear,4.036968670189901
600,1990,SC,Percentage Coal,32.80665038805589
601,1990,SC,Percentage Geothermal,0.0
602,1990,SC,Percentage Hydro,4.621523700725532
603,1990,SC,Percentage Natural Gas,1.1035593792394942
604,1990,SC,Percentage Nuclear,60.08795096473708
605,1990,SC,Percentage Other,0.0
606,1990,SC,Percentage Other Biomass,0.06944898499049383
607,1990,SC,Percentage Other Gases,0.0
608,1990,SC,Percentage Petroleum,0.24182640755300486
609,1990,SC,Percentage Solar,0.0
610,1990,SC,Percentage Total,100.0
611,1990,SC,Percentage Wind,0.0
612,1990,SC,Percentage Wood Fuels,1.7786344536749445
613,1990,SC,Percentage Total Renewable,6.469607139390969
614,1990,SC,Percentage Renewable Including Nuclear,66.55755810412805
615,1990,SD,Percentage Coal,38.467901771038164
616,1990,SD,Percentage Geothermal,0.0
617,1990,SD,Percentage Hydro,61.212268025085436
618,1990,SD,Percentage Natural Gas,0.19304631851429013
619,1990,SD,Percentage Nuclear,0.0
620,1990,SD,Percentage Other,0.0
621,1990,SD,Percentage Other Biomass,0.0
622,1990,SD,Percentage Other Gases,0.0
623,1990,SD,Percentage Petroleum,0.1267838853621011
624,1990,SD,Percentage Solar,0.0
625,1990,SD,Percentage Total,100.0
626,1990,SD,Percentage Wind,0.0
627,1990,SD,Percentage Wood Fuels,0.0
628,1990,SD,Percentage Total Renewable,61.212268025085436
629,1990,SD,Percentage Renewable Including Nuclear,61.212268025085436
630,1990,TN,Percentage Coal,68.02366773316118
631,1990,TN,Percentage Geothermal,0.0
632,1990,TN,Percentage Hydro,13.145658633282482
633,1990,TN,Percentage Natural Gas,0.2942026963990956
634,1990,TN,Percentage Nuclear,18.379092327205072
635,1990,TN,Percentage Other,0.05906472271626216
636,1990,TN,Percentage Other Biomass,0.0589584062153729
637,1990,TN,Percentage Other Gases,0.00552583294745475
638,1990,TN,Percentage Petroleum,0.17990720774555347
639,1990,TN,Percentage Solar,0.0
640,1990,TN,Percentage Total,100.0
641,1990,TN,Percentage Wind,0.0
642,1990,TN,Percentage Wood Fuels,0.48151924547205566
643,1990,TN,Percentage Total Renewable,13.68613628496991
644,1990,TN,Percentage Renewable Including Nuclear,32.06522861217498
645,1990,TX,Percentage Coal,42.94699273921136
646,1990,TX,Percentage Geothermal,0.0
647,1990,TX,Percentage Hydro,0.6370320092224867
648,1990,TX,Percentage Natural Gas,48.385602218869195
649,1990,TX,Percentage Nuclear,5.6326461710322935
650,1990,TX,Percentage Other,0.17357992384100088
651,1990,TX,Percentage Other Biomass,0.1183166756129656
652,1990,TX,Percentage Other Gases,1.064608923789804
653,1990,TX,Percentage Petroleum,0.6491708230833585
654,1990,TX,Percentage Solar,0.0001367383502965544
655,1990,TX,Percentage Total,100.0
656,1990,TX,Percentage Wind,0.0
657,1990,TX,Percentage Wood Fuels,0.39191377698724467
658,1990,TX,Percentage Total Renewable,1.1473992001729936
659,1990,TX,Percentage Renewable Including Nuclear,6.780045371205287
660,1990,US-TOTAL,Percentage Coal,52.472089495848785
661,1990,US-TOTAL,Percentage Geothermal,0.5080693959137942
662,1990,US-TOTAL,Percentage Hydro,9.640635016775478
663,1990,US-TOTAL,Percentage Natural Gas,12.27078147134338
664,1990,US-TOTAL,Percentage Nuclear,18.989284577631015
665,1990,US-TOTAL,Percentage Other,0.1190213464722666
666,1990,US-TOTAL,Percentage Other Biomass,0.43650864677171747
667,1990,US-TOTAL,Percentage Other Gases,0.3417847312630198
668,1990,US-TOTAL,Percentage Petroleum,4.162850220608177
669,1990,US-TOTAL,Percentage Solar,0.01208386650317381
670,1990,US-TOTAL,Percentage Total,100.0
671,1990,US-TOTAL,Percentage Wind,0.09179586891050484
672,1990,US-TOTAL,Percentage Wood Fuels,1.0705641036240368
673,1990,US-TOTAL,Percentage Total Renewable,11.759656898498704
674,1990,US-TOTAL,Percentage Renewable Including Nuclear,30.748941476129723
675,1990,UT,Percentage Coal,96.80436146697691
676,1990,UT,Percentage Geothermal,0.46624232089761497
677,1990,UT,Percentage Hydro,1.5613874155385874
678,1990,UT,Percentage Natural Gas,0.4498528246576639
679,1990,UT,Percentage Nuclear,0.0
680,1990,UT,Percentage Other,0.0
681,1990,UT,Percentage Other Biomass,0.0
682,1990,UT,Percentage Other Gases,0.5589226650088616
683,1990,UT,Percentage Petroleum,0.15923330692035653
684,1990,UT,Percentage Solar,0.0
685,1990,UT,Percentage Total,100.0
686,1990,UT,Percentage Wind,0.0
687,1990,UT,Percentage Wood Fuels,0.0
688,1990,UT,Percentage Total Renewable,2.0276297364362024
689,1990,UT,Percentage Renewable Including Nuclear,2.0276297364362024
690,1990,VA,Percentage Coal,45.46779879286495
691,1990,VA,Percentage Geothermal,0.0
692,1990,VA,Percentage Hydro,2.491225154457029
693,1990,VA,Percentage Natural Gas,2.158890328518179
694,1990,VA,Percentage Nuclear,45.316080306582826
695,1990,VA,Percentage Other,0.0
696,1990,VA,Percentage Other Biomass,1.1810147457432167
697,1990,VA,Percentage Other Gases,0.0
698,1990,VA,Percentage Petroleum,2.736191058985142
699,1990,VA,Percentage Solar,6.468248944942988e-05
700,1990,VA,Percentage Total,100.0
701,1990,VA,Percentage Wind,0.0
702,1990,VA,Percentage Wood Fuels,2.234728644971475
703,1990,VA,Percentage Total Renewable,5.907033227661169
704,1990,VA,Percentage Renewable Including Nuclear,51.22311353424399
705,1990,VT,Percentage Coal,0.0
706,1990,VT,Percentage Geothermal,0.0
707,1990,VT,Percentage Hydro,26.4330451648184
708,1990,VT,Percentage Natural Gas,1.2641292552363352
709,1990,VT,Percentage Nuclear,70.02696303020774
710,1990,VT,Percentage Other,0.0
711,1990,VT,Percentage Other Biomass,0.0
712,1990,VT,Percentage Other Gases,0.0
713,1990,VT,Percentage Petroleum,0.049243741610361366
714,1990,VT,Percentage Solar,0.0
715,1990,VT,Percentage Total,100.0
716,1990,VT,Percentage Wind,0.0
717,1990,VT,Percentage Wood Fuels,2.2266188081271734
718,1990,VT,Percentage Total Renewable,28.65966397294557
719,1990,VT,Percentage Renewable Including Nuclear,98.6866270031533
720,1990,WA,Percentage Coal,7.240293922106568
721,1990,WA,Percentage Geothermal,0.0
722,1990,WA,Percentage Hydro,85.69157866963751
723,1990,WA,Percentage Natural Gas,0.2822118876180688
724,1990,WA,Percentage Nuclear,5.625493054953921
725,1990,WA,Percentage Other,0.003673894071915232
726,1990,WA,Percentage Other Biomass,0.006367103352900558
727,1990,WA,Percentage Other Gases,0.008288305026240764
728,1990,WA,Percentage Petroleum,0.042108704294663624
729,1990,WA,Percentage Solar,0.0
730,1990,WA,Percentage Total,100.0
731,1990,WA,Percentage Wind,0.0
732,1990,WA,Percentage Wood Fuels,1.0999844589382233
733,1990,WA,Percentage Total Renewable,86.79793023192862
734,1990,WA,Percentage Renewable Including Nuclear,92.42342328688254
735,1990,WI,Percentage Coal,69.43632961533913
736,1990,WI,Percentage Geothermal,0.0
737,1990,WI,Percentage Hydro,4.216998535259071
738,1990,WI,Percentage Natural Gas,0.7268417580098264
739,1990,WI,Percentage Nuclear,23.500484845178523
740,1990,WI,Percentage Other,0.0
741,1990,WI,Percentage Other Biomass,0.31353063356738886
742,1990,WI,Percentage Other Gases,0.0
743,1990,WI,Percentage Petroleum,0.3756778187093738
744,1990,WI,Percentage Solar,0.0
745,1990,WI,Percentage Total,100.0
746,1990,WI,Percentage Wind,9.211022151943054e-05
747,1990,WI,Percentage Wood Fuels,1.4300446837151661
748,1990,WI,Percentage Total Renewable,5.960665962763145
749,1990,WI,Percentage Renewable Including Nuclear,29.461150807941667
750,1990,WV,Percentage Coal,97.61605623487105
751,1990,WV,Percentage Geothermal,0.0
752,1990,WV,Percentage Hydro,1.6281850949510095
753,1990,WV,Percentage Natural Gas,0.11323047061974607
754,1990,WV,Percentage Nuclear,0.0
755,1990,WV,Percentage Other,0.014089846931986434
756,1990,WV,Percentage Other Biomass,0.0
757,1990,WV,Percentage Other Gases,0.21898792882192034
758,1990,WV,Percentage Petroleum,0.40945042380429036
759,1990,WV,Percentage Solar,0.0
760,1990,WV,Percentage Total,100.0
761,1990,WV,Percentage Wind,0.0
762,1990,WV,Percentage Wood Fuels,0.0
763,1990,WV,Percentage Total Renewable,1.6281850949510095
764,1990,WV,Percentage Renewable Including Nuclear,1.6281850949510095
765,1990,WY,Percentage Coal,97.33208521883634
766,1990,WY,Percentage Geothermal,0.0
767,1990,WY,Percentage Hydro,1.6125417495675105
768,1990,WY,Percentage Natural Gas,0.6709249151312577
769,1990,WY,Percentage Nuclear,0.0
770,1990,WY,Percentage Other,0.11356107503783931
771,1990,WY,Percentage Other Biomass,0.0
772,1990,WY,Percentage Other Gases,0.021618530497775297
773,1990,WY,Percentage Petroleum,0.12308953866501196
774,1990,WY,Percentage Solar,0.0
775,1990,WY,Percentage Total,100.0
776,1990,WY,Percentage Wind,0.0
777,1990,WY,Percentage Wood Fuels,0.1261789722642659
778,1990,WY,Percentage Total Renewable,1.7387207218317764
779,1990,WY,Percentage Renewable Including Nuclear,1.7387207218317764
780,1991,AK,Percentage Coal,9.657339714736722
781,1991,AK,Percentage Geothermal,0.0
782,1991,AK,Percentage Hydro,16.62600364983818
783,1991,AK,Percentage Natural Gas,61.586288096763006
784,1991,AK,Percentage Nuclear,0.0
785,1991,AK,Percentage Other,0.0
786,1991,AK,Percentage Other Biomass,0.0
787,1991,AK,Percentage Other Gases,0.0
788,1991,AK,Percentage Petroleum,9.525814181825467
789,1991,AK,Percentage Solar,0.0
790,1991,AK,Percentage Total,100.0
791,1991,AK,Percentage Wind,0.0
792,1991,AK,Percentage Wood Fuels,2.6045543568366187
793,1991,AK,Percentage Total Renewable,19.230558006674794
794,1991,AK,Percentage Renewable Including Nuclear,19.230558006674794
795,1991,AL,Percentage Coal,65.57615015200714
796,1991,AL,Percentage Geothermal,0.0
797,1991,AL,Percentage Hydro,12.116379663186157
798,1991,AL,Percentage Natural Gas,1.3768967780863177
799,1991,AL,Percentage Nuclear,17.879539090871045
800,1991,AL,Percentage Other,0.0
801,1991,AL,Percentage Other Biomass,0.03528685158073156
802,1991,AL,Percentage Other Gases,0.33023672532971526
803,1991,AL,Percentage Petroleum,0.1890194886589433
804,1991,AL,Percentage Solar,0.0
805,1991,AL,Percentage Total,100.0
806,1991,AL,Percentage Wind,0.0
807,1991,AL,Percentage Wood Fuels,2.496491250279941
808,1991,AL,Percentage Total Renewable,14.648157765046829
809,1991,AL,Percentage Renewable Including Nuclear,32.52769685591787
810,1991,AR,Percentage Coal,48.32499590910429
811,1991,AR,Percentage Geothermal,0.0
812,1991,AR,Percentage Hydro,8.725356596713251
813,1991,AR,Percentage Natural Gas,8.179051051918607
814,1991,AR,Percentage Nuclear,31.14736906944348
815,1991,AR,Percentage Other,0.0
816,1991,AR,Percentage Other Biomass,0.04086713803887527
817,1991,AR,Percentage Other Gases,0.0
818,1991,AR,Percentage Petroleum,0.16790876067654903
819,1991,AR,Percentage Solar,0.0
820,1991,AR,Percentage Total,100.0
821,1991,AR,Percentage Wind,0.0
822,1991,AR,Percentage Wood Fuels,3.379758808857116
823,1991,AR,Percentage Total Renewable,12.145982543609243
824,1991,AR,Percentage Renewable Including Nuclear,43.29335161305273
825,1991,AZ,Percentage Coal,48.447190643105195
826,1991,AZ,Percentage Geothermal,0.0
827,1991,AZ,Percentage Hydro,10.022744523492866
828,1991,AZ,Percentage Natural Gas,3.3129516169706115
829,1991,AZ,Percentage Nuclear,37.3434871542302
830,1991,AZ,Percentage Other,0.0
831,1991,AZ,Percentage Other Biomass,0.0
832,1991,AZ,Percentage Other Gases,0.0
833,1991,AZ,Percentage Petroleum,0.1746942612342201
834,1991,AZ,Percentage Solar,0.0
835,1991,AZ,Percentage Total,100.0
836,1991,AZ,Percentage Wind,0.0
837,1991,AZ,Percentage Wood Fuels,0.15890468205589398
838,1991,AZ,Percentage Total Renewable,10.181649205548759
839,1991,AZ,Percentage Renewable Including Nuclear,47.52513635977896
840,1991,CA,Percentage Coal,1.6561547984461449
841,1991,CA,Percentage Geothermal,9.301676837709866
842,1991,CA,Percentage Hydro,13.81402311083042
843,1991,CA,Percentage Natural Gas,46.56008674856592
844,1991,CA,Percentage Nuclear,19.844144023224956
845,1991,CA,Percentage Other,0.0032161534047796692
846,1991,CA,Percentage Other Biomass,1.5548516284374951
847,1991,CA,Percentage Other Gases,1.244688486791141
848,1991,CA,Percentage Petroleum,1.2394767076821436
849,1991,CA,Percentage Solar,0.29655111209513885
850,1991,CA,Percentage Total,100.0
851,1991,CA,Percentage Wind,1.8336258174877484
852,1991,CA,Percentage Wood Fuels,2.588678855644804
853,1991,CA,Percentage Total Renewable,29.38940736220547
854,1991,CA,Percentage Renewable Including Nuclear,49.23355138543043
855,1991,CO,Percentage Coal,90.1379149226958
856,1991,CO,Percentage Geothermal,0.0
857,1991,CO,Percentage Hydro,5.551366233712553
858,1991,CO,Percentage Natural Gas,4.067500633400092
859,1991,CO,Percentage Nuclear,0.0
860,1991,CO,Percentage Other,0.0
861,1991,CO,Percentage Other Biomass,0.18202073146580366
862,1991,CO,Percentage Other Gases,0.0
863,1991,CO,Percentage Petroleum,0.11729001104617584
864,1991,CO,Percentage Solar,0.0
865,1991,CO,Percentage Total,100.0
866,1991,CO,Percentage Wind,0.0
867,1991,CO,Percentage Wood Fuels,0.0
868,1991,CO,Percentage Total Renewable,5.733386965178356
869,1991,CO,Percentage Renewable Including Nuclear,5.733386965178356
870,1991,CT,Percentage Coal,13.438985944428318
871,1991,CT,Percentage Geothermal,0.0
872,1991,CT,Percentage Hydro,1.6027907788395575
873,1991,CT,Percentage Natural Gas,5.813836548984008
874,1991,CT,Percentage Nuclear,45.28295431499981
875,1991,CT,Percentage Other,0.0
876,1991,CT,Percentage Other Biomass,4.300195731934946
877,1991,CT,Percentage Other Gases,0.009786781682680655
878,1991,CT,Percentage Petroleum,29.564602505201588
879,1991,CT,Percentage Solar,0.0
880,1991,CT,Percentage Total,100.0
881,1991,CT,Percentage Wind,0.0
882,1991,CT,Percentage Wood Fuels,0.0
883,1991,CT,Percentage Total Renewable,5.902986510774503
884,1991,CT,Percentage Renewable Including Nuclear,51.18594082577431
885,1991,DC,Percentage Coal,0.0
886,1991,DC,Percentage Geothermal,0.0
887,1991,DC,Percentage Hydro,0.0
888,1991,DC,Percentage Natural Gas,0.0
889,1991,DC,Percentage Nuclear,0.0
890,1991,DC,Percentage Other,0.0
891,1991,DC,Percentage Other Biomass,0.0
892,1991,DC,Percentage Other Gases,0.0
893,1991,DC,Percentage Petroleum,100.0
894,1991,DC,Percentage Solar,0.0
895,1991,DC,Percentage Total,100.0
896,1991,DC,Percentage Wind,0.0
897,1991,DC,Percentage Wood Fuels,0.0
898,1991,DC,Percentage Total Renewable,0.0
899,1991,DC,Percentage Renewable Including Nuclear,0.0
900,1991,DE,Percentage Coal,61.503927211228394
901,1991,DE,Percentage Geothermal,0.0
902,1991,DE,Percentage Hydro,0.0
903,1991,DE,Percentage Natural Gas,14.16454838984595
904,1991,DE,Percentage Nuclear,0.0
905,1991,DE,Percentage Other,0.08056766586732655
906,1991,DE,Percentage Other Biomass,0.0
907,1991,DE,Percentage Other Gases,0.0
908,1991,DE,Percentage Petroleum,24.250956733058334
909,1991,DE,Percentage Solar,0.0
910,1991,DE,Percentage Total,100.0
911,1991,DE,Percentage Wind,0.0
912,1991,DE,Percentage Wood Fuels,0.0
913,1991,DE,Percentage Total Renewable,0.0
914,1991,DE,Percentage Renewable Including Nuclear,0.0
915,1991,FL,Percentage Coal,44.480674763406554
916,1991,FL,Percentage Geothermal,0.0
917,1991,FL,Percentage Hydro,0.18869046588819793
918,1991,FL,Percentage Natural Gas,14.172485476254568
919,1991,FL,Percentage Nuclear,14.70955102082506
920,1991,FL,Percentage Other,1.3754013337671505
921,1991,FL,Percentage Other Biomass,1.6209264588115415
922,1991,FL,Percentage Other Gases,0.007382186504228342
923,1991,FL,Percentage Petroleum,21.948562413499864
924,1991,FL,Percentage Solar,0.0
925,1991,FL,Percentage Total,100.0
926,1991,FL,Percentage Wind,0.0
927,1991,FL,Percentage Wood Fuels,1.4963258810428355
928,1991,FL,Percentage Total Renewable,3.3059428057425753
929,1991,FL,Percentage Renewable Including Nuclear,18.015493826567635
930,1991,GA,Percentage Coal,63.46270664724434
931,1991,GA,Percentage Geothermal,0.0
932,1991,GA,Percentage Hydro,4.400457753631834
933,1991,GA,Percentage Natural Gas,0.842050156399712
934,1991,GA,Percentage Nuclear,27.05123845869175
935,1991,GA,Percentage Other,0.00044815011793678634
936,1991,GA,Percentage Other Biomass,0.06840580036850417
937,1991,GA,Percentage Other Gases,0.0
938,1991,GA,Percentage Petroleum,0.5625604515256969
939,1991,GA,Percentage Solar,0.0
940,1991,GA,Percentage Total,100.0
941,1991,GA,Percentage Wind,0.0
942,1991,GA,Percentage Wood Fuels,3.1626400933125494
943,1991,GA,Percentage Total Renewable,7.631503647312885
944,1991,GA,Percentage Renewable Including Nuclear,34.68274210600464
945,1991,HI,Percentage Coal,0.0874617311838644
946,1991,HI,Percentage Geothermal,0.0
947,1991,HI,Percentage Hydro,0.8156507321702792
948,1991,HI,Percentage Natural Gas,0.0
949,1991,HI,Percentage Nuclear,0.0
950,1991,HI,Percentage Other,0.0
951,1991,HI,Percentage Other Biomass,9.457196088580854
952,1991,HI,Percentage Other Gases,0.5914927035751648
953,1991,HI,Percentage Petroleum,88.63891415088757
954,1991,HI,Percentage Solar,0.0
955,1991,HI,Percentage Total,100.0
956,1991,HI,Percentage Wind,0.409284593602264
957,1991,HI,Percentage Wood Fuels,0.0
958,1991,HI,Percentage Total Renewable,10.6821314143534
959,1991,HI,Percentage Renewable Including Nuclear,10.6821314143534
960,1991,IA,Percentage Coal,82.92082064578446
961,1991,IA,Percentage Geothermal,0.0
962,1991,IA,Percentage Hydro,2.792596446445032
963,1991,IA,Percentage Natural Gas,1.2024474139217678
964,1991,IA,Percentage Nuclear,12.851213294121555
965,1991,IA,Percentage Other,0.0
966,1991,IA,Percentage Other Biomass,0.07830393193771536
967,1991,IA,Percentage Other Gases,0.0
968,1991,IA,Percentage Petroleum,0.15461826778946824
969,1991,IA,Percentage Solar,0.0
970,1991,IA,Percentage Total,100.0
971,1991,IA,Percentage Wind,0.0
972,1991,IA,Percentage Wood Fuels,0.0
973,1991,IA,Percentage Total Renewable,2.870900378382747
974,1991,IA,Percentage Renewable Including Nuclear,15.722113672504303
975,1991,ID,Percentage Coal,0.17350367004966477
976,1991,ID,Percentage Geothermal,0.0
977,1991,ID,Percentage Hydro,92.7524911124312
978,1991,ID,Percentage Natural Gas,1.1374200187747536
